# word	clue	clue_type	freq
# Derived from dwyl/english-words (Unlicense) and Webster's
# 1913 via matthewreagan/WebstersEnglishDictionary (public
# domain). Regenerate with scripts/build_bank.py.
TRULY	In a true manner	definition	60
TRUNK	The stem, or body, of a tree, apart from its limbs and roots	definition	101
TUBAL	Of or pertaining to a tube	definition	1
TUBBY	Resembling a tub	definition	1
TULLE	A kind of silk lace or light netting, used for veils, etc	definition	1
TUMID	Swelled, enlarged, or distended	definition	15
TUNIC	An under-garment worn by the ancient Romans of both sexes	proper	11
TURIO	A shoot or sprout from the ground	definition	1
TWEAK	To pinch and pull with a sudden jerk and twist	definition	4
TWIRL	To move or turn round rapidly	definition	5
UHLAN	One of a certain description of militia among the Tartars	proper	2
ULMIN	A brown amorphous substance found in decaying vegetation	definition	2
ULMUS	A genus of trees including the elm	definition	6
ULTRA	Going beyond others, or beyond due limit	definition	6
UNBAR	To remove a bar or bars from	definition	4
UNBED	To raise or rouse from bed	definition	1
UNCLE	The brother of one's father or mother	definition	12
UNDER	Below or lower, in place or position, with the idea of being covered	definition	4453
UNFIT	To make unsuitable or incompetent	definition	45
UNIFY	To cause to be one	definition	1
UNITE	To put together so as to make one	definition	215
UNITY	The state of being one	proper	61
UNPIN	To loose from pins	definition	1
UNRIG	To strip of rigging	definition	2
UNSAY	To recant or recall, as what has been said	definition	6
UNSEX	To deprive of sex, or of qualities becoming to one's sex	definition	3
UNTIE	To loosen, as something interlaced or knotted	definition	14
UPUPA	A genus of birds which includes the common hoopoe	definition	2
URATE	A salt of uric acid	definition	6
URBAN	Of or belonging to a city or town	proper	7
URNAL	Of or pertaining to an urn	definition	1
URSON	The Canada porcupine	proper	1
URSUS	A genus of Carnivora including the common bears	proper	5
USUAL	Such as is in common use	definition	261
USURP	To seize, and hold in possession, by force, or without right	definition	8
UVULA	The pendent fleshy lobe in the middle of the posterior border of the soft palate	definition	8
VALET	A male waiting servant	definition	4
VAPID	Having lost its life and spirit	definition	14
VAREC	The calcined ashes of any coarse seaweed used for the manufacture of soda and iodine	definition	1
VARIX	A uneven, permanent dilatation of a vein	definition	3
VARUS	A deformity in which the foot is turned inward	definition	2
VAULT	An arched structure of masonry, forming a ceiling or canopy	definition	63
VELAR	Of or pertaining to a velum	definition	1
VELDT	A region or tract of land	definition	1
VELUM	Curtain or covering	definition	3
VERSO	The reverse, or left-hand, page of a book or a folded sheet of paper	definition	1
VERST	A Russian measure of length containing 3,500 English feet	proper	1
VESPA	A genus of Hymenoptera including the common wasps and hornets	proper	3
VESTA	One of the great divinities of the ancient Romans, identical with the Greek Hestia	proper	3
VETCH	Any leguminous plant of the genus Vicia, some species of which are valuable for fodder	proper	18
VILLA	A country seat	definition	4
VINIC	Of or pertaining to wine	definition	2
VIRTU	A love of the fine arts	definition	8
VISIT	To go or come to see, as for the purpose of friendship, business, curiosity, etc	definition	47
VISOR	A part of a helmet, arranged so as to lift or open, and so show the face	definition	20
VITIS	A genus of plants including all true grapevines	definition	9
VIVID	True to the life	definition	43
VOCAL	Of or pertaining to the voice or speech	definition	101
VOICE	Sound uttered by the mouth, especially that uttered by human beings in speech or song	definition	369
VOLTI	Turn, that is, turn over the leaf	definition	1
VOLVA	A saclike envelope of certain fungi, which bursts open as the plant develops	definition	6
VOMIT	To eject the contents of the stomach by the mouth	definition	29
VULVA	The external parts of the female genital organs	definition	9
WADDY	An aboriginal war club	definition	2
WAFER	A thin cake made of flour and other ingredients	definition	9
WAGES	A compensation given to a hired person for services	definition	61
WALTZ	A dance performed by two persons in circular figures with a whirling motion	definition	8
WANLY	In a wan, or pale, manner	definition	1
WAVEY	The snow goose	definition	1
WEALD	A wood or forest	definition	3
WEARY	Having the strength exhausted by toil or exertion	definition	81
WEAVE	To unite, as threads of any kind, in such a manner as to form a texture	definition	20
WEBBY	Of or pertaining to a web or webs	definition	2
WHEEL	A circular frame turning about an axis	definition	412
WHELP	One of the young of a dog or a beast of prey	definition	9
WHINE	To utter a plaintive cry, as some animals	definition	10
WHIRL	To turn round rapidly	definition	24
WIDTH	The quality of being wide	definition	50
WINCE	To shrink, as from a blow, or from pain	definition	8
WITHE	A flexible, slender twig or branch used as a band	definition	13
WODEN	A deity corresponding to Odin, the supreme deity of the Scandinavians	proper	1
WOMAN	An adult female person	definition	670
WOOFY	Having a close texture	definition	1
WOOTZ	A species of steel imported from the East Indies, valued for making edge tools	proper	2
WORSE	Bad, ill, evil, or corrupt, in a greater degree	definition	94
WRIST	The joint, or the region of the joint, between the hand and the arm	definition	38
WRITE	To set down, as legible characters	definition	161
XYLIC	Pertaining to, derived from, or related to, xylene	definition	3
YOUTH	The quality or state of being young	proper	196
ZAMBO	The child of a mulatto and a negro	definition	1
ZEBUB	A large noxious fly of Abyssinia, which like the tsetse fly, is destructive to cattle	proper	2
ZONAL	Of or pertaining to a zone	definition	2
ZOOID	Pertaining to, or resembling, an animal	definition	21
ZULUS	The most important tribe belonging to the Kaffir race	proper	4
ZYMIC	Pertaining to, or produced by, fermentation	definition	4
ABDUCT	To take away surreptitiously by force	definition	2
ABJURE	To renounce upon oath	definition	8
ABORAL	Situated opposite to, or away from, the mouth	definition	2
ABOUND	To be in great plenty	definition	24
ABSENT	Being away from a place	definition	62
ACACIA	A roll or bag, filled with dust, borne by Byzantine emperors, as a memento of mortality	proper	21
ACCESS	A coming to, or near approach	definition	50
ACCORD	Agreement or concurrence of opinion, will, or action	definition	44
ACERIC	Pertaining to, or obtained from, the maple	definition	2
ACETIC	Of a pertaining to vinegar	definition	42
ACHENE	A small, dry, indehiscent fruit, containing a single seed, as in the buttercup	definition	4
ACIDIC	Containing a high percentage of silica	definition	1
ACRITA	The lowest groups of animals, in which no nervous system has been observed	definition	3
ACROSS	From side to side	definition	238
ACTING	Operating in any way	definition	308
ACUMEN	Quickness of perception or discernment	definition	2
ADHERE	To stick fast or cleave, as a glutinous substance does	definition	52
ADIPIC	Pertaining to, or derived from, fatty or oily substances	definition	1
ADJOIN	To join or unite to	definition	4
ADJURE	To charge, bind, or command, solemnly, as if under oath, or under the penalty of a curse	definition	6
ADNATE	Grown to congenitally	definition	8
ADONIS	A youth beloved by Venus for his beauty	proper	9
ADRIFT	Floating at random	definition	6
ADROIT	Dexterous in the use of the hands or in the exercise of the mental faculties	definition	20
ADVENT	The period including the four Sundays before Christmas	proper	8
ADVERT	To turn the mind or attention	definition	3
ADYTUM	The innermost sanctuary or shrine in ancient temples, whence oracles were given	definition	1
AFFLUX	A flowing towards	definition	2
AFFRAY	To startle from quiet	definition	10
AFIELD	To, in, or on the field	definition	2
AFLOAT	Borne on the water	definition	9
AFLUSH	In a flushed or blushing state	proper	1
AFRAID	Impressed with fear or apprehension	definition	33
AGENCY	The faculty of acting or of exerting power	definition	115
AGNATE	Related or akin by the father's side	definition	1
AGONIC	Not forming an angle	definition	2
AGUISH	Having the qualities of an ague	definition	1
AIRILY	In an airy manner	definition	2
AIRING	A walk or a ride in the open air	definition	4
AJOWAN	The fruit of Ammi Copticum, syn	proper	2
AKIMBO	With a crook or bend	definition	1
ALBION	An ancient name of England, still retained in poetry	proper	5
ALCAID	A commander of a castle or fortress among the Spaniards, Portuguese, and Moors	proper	3
ALCOVE	A recessed portion of a room, or a small room opening into a larger one	definition	2
ALLIUM	A genus of plants, including the onion, garlic, leek, chive, etc	definition	13
ALMUDE	A measure for liquids in several countries	definition	1
ALPINE	Of or pertaining to the Alps, or to any lofty mountain	proper	15
ALTERN	Acting by turns	definition	2
ALTHEA	A genus of plants of the Mallow family	proper	1
ALVINE	Of, from, in, or pertaining to, the belly or the intestines	definition	7
AMAZON	One of a fabulous race of female warriors in Scythia	proper	9
AMENDE	A pecuniary punishment or fine	definition	1
AMENDS	Compensation for a loss or injury	definition	32
AMIDST	In the midst or middle of	definition	20
AMNION	A thin membrane surrounding the embryos of mammals, birds, and reptiles	definition	7
AMOMUM	A genus of aromatic plants	definition	4
AMPERE	The unit of electric current	definition	2
ANBURY	A soft tumor or bloody wart on horses or oxen	definition	1
ANHIMA	A South American aquatic bird	proper	1
ANLACE	A broad dagger formerly worn at the girdle	definition	2
ANLAUT	An initial sound, as of a word or syllable	definition	1
ANNUAL	Of or pertaining to a year	definition	134
ANOLIS	A genus of lizards which belong to the family Iguanidæ	proper	1
ANOPLA	One of the two orders of Nemerteans	proper	1
ANTLER	The entire horn, or any branch of the horn, of a cervine animal, as of a stag	definition	30
ANTRUM	A cavern or cavity, esp	definition	1
ANYHOW	In any way or manner whatever	definition	3
ANYONE	One taken at random rather than by selection	definition	11
APATHY	Want of feeling	definition	16
APIARY	A place where bees are kept	definition	3
APICAL	At or belonging to an apex, tip, or summit	definition	3
APIECE	Each by itself	definition	1
APODES	An order of fishes without ventral fins, including the eels	definition	1
APOGEE	That point in the orbit of the moon which is at the greatest distance from the earth	definition	5
APOLLO	A deity among the Greeks and Romans	proper	28
APPEND	To hang or attach to, as by a string, so that the thing is suspended	definition	20
AQUILA	A genus of eagles	definition	13
ARABLE	Fit for plowing or tillage	definition	17
ARBUTE	The strawberry tree, a genus of evergreen shrubs, of the Heath family	proper	2
ARCHER	A bowman, one skilled in the use of the bow and arrow	definition	16
ARCTIC	Pertaining to, or situated under, the northern constellation called the Bear	proper	72
ARCUAL	Of or pertaining to an arc	definition	1
ARDENT	Hot or burning	definition	68
ARGALA	The adjutant bird	definition	2
ARGIVE	Of or performance to Argos, the capital of Argolis in Greece	proper	2
